,u,i,rating,rating_pred
7295,9033,19625,5,5.5
7302,6535,77438,6,6.0
7307,7217,141807,6,5.541666666666666
7319,776,129693,6,6.0
7334,10970,9462,6,6.0
7348,3682,37752,6,6.0
7359,1774,7612,6,5.479166666666667
7370,561,35229,5,5.568787878787878
7383,1984,8806,5,3.78
7394,2010,84120,6,5.615874474789916
7403,854,1611,6,5.773116883116883
7415,5094,2305,6,5.8841269841269845
7423,10499,7524,6,6.0
7437,10224,48415,6,6.0
7444,7862,146153,6,6.0
7450,576,139315,6,5.972222222222222
7457,245,171741,5,5.632175925925925
7469,11198,37397,5,5.083333333333333
7478,1431,87422,5,5.805555555555556
7482,865,1755,6,5.934722222222223
7488,3251,62734,6,5.435416666666667
7498,8440,161211,6,5.5
7502,1618,2549,6,5.707493894993895
7515,901,38427,6,6.0
7523,856,4091,6,5.486111111111111
7533,130,107897,6,5.961684382943354
7545,824,42566,1,5.92709595959596
7551,19533,63634,4,6.0
7558,3568,174440,6,5.5
7567,11992,147344,6,6.0
7579,2783,12312,6,5.527777777777778
7585,4426,87644,6,5.777777777777778
7589,3599,138433,5,5.883076923076923
7597,221,108995,5,5.2542857142857144
7602,742,107588,6,5.724435937511385
7609,6804,146577,6,5.783333333333333
7618,660,113793,6,6.0
7630,2068,156075,6,5.491506544138123
7637,12726,47930,6,6.0
7644,185,54986,6,5.9375
7654,23133,164305,6,6.0
7664,5655,155665,6,5.308333333333334
7674,918,151465,6,6.0
7681,13099,11487,6,6.0
7686,13693,68321,6,5.666666666666666
7691,3609,172734,6,5.75
7704,5407,71589,6,6.0
7714,293,142208,6,5.919642857142857
7723,4613,72241,5,5.916666666666667
7729,503,28259,6,5.600338635604485
7744,5026,2281,6,5.616326530612246
7752,2517,119956,5,5.291808390022675
7762,6588,128286,6,6.0
7768,7044,5529,6,6.0
7778,171,41427,5,5.276666666666666
7785,1831,139718,6,6.0
7791,15414,154502,5,6.0
7799,4880,51115,6,5.662222222222223
7805,55,119805,5,5.577099696105716
7817,9919,38698,5,5.0
7826,8053,83310,5,6.0
7830,16235,26011,5,6.0
7840,693,76181,6,5.9222222222222225
7847,25,104261,5,5.490047134238311
7852,4871,79376,6,6.0
7857,5015,75898,4,4.566666666666666
7867,3709,149717,5,4.871428571428572
7876,14895,14944,5,6.0
7882,778,27355,5,5.674385011441648
7892,4464,103787,6,5.666666666666667
7905,2808,164321,6,6.0
7909,1487,98923,6,4.280092592592593
7915,15251,56054,6,5.0
7919,546,78507,6,5.991935483870968
7924,20121,29746,6,6.0
7930,2536,35703,6,5.791666666666667
7938,2198,145359,6,6.0
7950,708,145875,6,5.776007326007326
7959,405,82657,6,5.211742424242424
7971,2356,65583,6,6.0
7977,1351,162244,4,4.939423076923077
7986,132,164348,6,5.618949639264187
7998,851,139591,6,6.0
8009,125,106706,6,6.0
8021,6697,119837,6,5.25
8033,156,74727,6,5.6797619047619055
8040,3,11831,6,5.782086456080195
8053,1692,167628,6,5.920115268329554
8063,369,36155,6,5.848186274509804
8075,6854,150021,6,5.875
8086,1187,33649,1,4.0
8095,17148,95442,6,6.0
8105,18770,138762,6,6.0
8118,511,55862,6,5.879453044375645
8130,11222,150005,6,6.0
8134,1575,27137,6,5.4884259259259265
8148,14345,36166,5,6.0
8154,143,151283,6,5.865476722351723
8162,7549,107768,6,5.083333333333333
8172,10694,7801,6,5.5
8180,7987,38031,1,5.533333333333333
8184,128,47715,6,5.783341281887793
8193,7190,54949,6,6.0
8204,4346,28790,6,6.0
8216,12223,141747,6,5.25
8234,887,99725,6,5.2
8242,1626,176352,6,5.534664458348669
8256,2334,101806,6,5.8911255411255405
8264,3322,108522,6,6.0
8274,2943,145423,5,5.455555555555556
8290,1071,46129,6,5.984375
8306,2571,67899,6,5.722222222222222
8310,570,77471,6,5.857735702854737
8323,10454,170377,6,5.5
8332,5083,134262,6,4.666666666666667
8345,5958,72296,6,6.0
8354,751,14509,6,5.791666666666667
8361,259,110941,6,5.774097755044047
8372,12890,46194,6,3.0
8380,673,89674,6,6.0
8384,1390,129326,6,5.3125
8388,2020,163533,6,6.0
8392,1885,68463,6,5.857554945054945
8403,13555,126965,6,5.214285714285714
8415,85,64659,6,5.798029962735845
8422,3810,57868,5,5.7142857142857135
8428,1812,95184,6,5.833333333333333
8434,82,136367,6,5.783738010720783
8446,242,8050,6,6.0
8454,6290,97305,1,6.0
8467,15096,151126,6,6.0
8476,710,142662,6,5.793311688311689
8485,14817,54256,6,6.0
8494,343,84330,6,5.809977324263039
8502,907,98408,6,5.866187110760681
8509,3915,73065,6,6.0
8515,1159,89521,5,5.380080940564812
8528,5110,29338,6,5.659722222222222
8541,5641,136962,5,5.283333333333333
8554,3789,74332,6,5.411303847667484
8566,5676,105259,6,5.9
8571,604,47329,6,5.502681992337165
8582,2623,106926,6,5.777777777777778
8589,10642,97409,5,6.0
8597,2541,66613,6,6.0
8608,3954,89177,6,5.833333333333334
8616,3104,105009,6,5.583333333333334
8624,423,9501,6,5.592839506172839
8629,137,128087,6,5.863911182450508
8638,2198,20264,6,6.0
8642,18492,133744,6,5.75
8651,3915,83527,6,6.0
8657,3827,1653,6,6.0
8665,396,167608,6,5.695615495615495
8676,1723,175669,1,5.57247990105133
8684,2270,177367,6,5.637269521843826
8698,17974,93847,6,6.0
8709,7347,85162,6,5.0
8717,901,72204,6,5.980007763975155
8725,16524,62794,5,6.0
8737,877,134452,1,6.0
8749,453,119071,6,5.762107185702632
8757,2571,143216,6,5.860670194003528
8766,1502,91436,6,5.753846153846154
8771,311,168533,5,5.484375
8781,2338,32888,5,3.8888888888888893
8789,3565,122368,6,6.0
8799,744,39721,5,5.297670973350321
8807,743,168671,6,5.9764581296839365
8821,755,171365,6,5.753221288515406
8832,3257,119077,6,5.842592592592593
8841,8663,16960,6,5.90625
8849,7223,129885,6,6.0
8854,2191,115148,6,6.0
8865,459,64951,5,6.0
8877,2997,61560,6,6.0
8888,8594,164672,5,5.0
8898,2074,33240,6,5.251271294177473
8905,1638,11314,5,5.052721088435375
8914,936,91200,6,6.0
8925,830,65452,5,5.2057142857142855
8930,5568,94045,6,5.683333333333334
8938,1155,141912,6,5.075
8947,719,111032,6,5.372282608695652
8959,5019,14739,6,5.0
8969,441,71592,6,4.666666666666667
8979,1044,76351,6,5.535714285714286
8986,8821,49883,3,5.75
8995,7966,21802,6,5.8
9001,15457,121777,6,6.0
9007,3617,140306,6,5.854166666666667
9014,743,176544,6,5.976783968719452
9023,5481,113963,4,5.416666666666666
9031,1328,15775,4,5.833333333333333
9036,775,49228,5,5.655467775467776
9042,13280,66593,6,6.0
9054,6172,16153,6,5.666666666666667
9061,3311,145756,6,5.666666666666667
9066,481,19812,6,5.460518838460015
9076,3545,176939,5,6.0
9081,3541,135848,6,3.3333333333333335
9087,3389,104134,6,5.833333333333333
9092,1272,46512,5,5.504166666666666
9101,830,51426,6,5.229910714285714
9106,10797,87622,6,6.0
9115,1837,127327,5,5.285714285714286
9127,2700,128701,6,4.3
9137,2964,87159,6,6.0
9145,128,37229,6,5.8389366524667325
9163,830,74148,5,5.410908385093167
9171,481,152500,6,5.82982823627985
9180,470,151712,6,5.524171033644718
9187,819,33143,4,4.612537569956925
9194,2031,41559,5,5.263809523809524
9200,775,28483,5,5.404226190476191
9204,2675,1632,5,4.976190476190476
9212,8594,164816,5,5.238095238095238
9224,1951,51699,6,5.9
9233,8300,66375,6,6.0
9238,3789,135604,6,5.854166666666667
9248,4638,159314,6,6.0
9264,2159,35438,5,5.125714285714286
9271,124,170672,6,5.694135414079068
9283,4105,130363,6,5.730555555555555
9292,2835,164596,6,6.0
9301,762,267,6,5.5
9308,907,88490,6,5.891910173160173
9317,1279,133220,5,5.718480725623583
9325,3227,106910,6,5.814814814814814
9331,15015,21915,6,3.0
9346,10013,168921,6,5.754464285714286
9356,377,129895,5,5.589581721713901
9369,204,91255,6,5.925467914438503
9381,6813,3763,6,5.8
9387,242,76716,6,6.0
9393,69,27001,6,5.8239898989898995
9401,2729,156911,6,6.0
9406,164,169021,6,5.642877357361184
9421,564,18103,6,5.806587350190094
9432,1751,85345,4,5.114012559767277
9443,2478,79270,6,5.489493654493654
9454,1140,52535,6,5.992790305261543
9462,271,19549,6,5.577564102564102
9467,830,78497,5,5.15
9471,2758,14650,5,5.8619047619047615
9480,169,73843,6,5.187208086031616
9490,308,62068,6,6.0
9497,4872,140712,6,4.396198830409356
9506,326,129659,6,5.57
9511,4457,92550,5,5.166666666666666
9515,3530,7673,6,5.634713885554222
9525,796,158938,6,5.487075284140062
9538,1795,150946,6,5.858800054112554
9548,5109,62601,6,5.166666666666667
9555,8744,61578,6,6.0
9568,2860,8583,6,6.0
9577,121,17672,6,5.423621585386291
9586,4600,152497,6,6.0
9591,10174,104929,6,5.0
9598,4567,38937,5,5.777777777777778
9606,236,70767,6,5.799427080450099
9621,9522,67799,6,6.0
9632,936,149008,6,6.0
9644,5943,20460,6,5.124074074074074
9658,357,127634,6,4.732066275704156
9664,18298,151926,6,6.0
9671,191,119351,6,5.833333333333333
9675,9142,12943,5,6.0
9683,18044,145727,5,6.0
9689,4048,131239,1,3.9222222222222225
9693,6467,12804,5,5.483333333333333
9707,498,57976,6,5.360455486542443
9716,732,34297,6,5.727714646464647
9727,6976,143020,5,6.0
9737,1199,133911,6,5.116666666666666
9744,9195,118169,6,5.333333333333333
9752,23123,132786,6,6.0
9757,20072,136693,6,6.0
9772,7378,150197,6,6.0
9785,456,141114,1,5.836714480529277
9793,82,171761,6,5.89124765478424
9799,15390,104946,5,5.0
9810,7081,37359,6,6.0
9816,1157,24869,6,5.474595315602899
9829,587,151565,5,5.9523809523809526
9838,9274,31342,6,6.0
9846,109,22792,6,6.0
9856,540,193,6,6.0
9865,3623,80859,5,6.0
9878,15151,38678,6,5.083333333333333
9893,2231,164880,6,5.753571428571428
9899,1123,106520,6,6.0
9905,1058,131692,5,5.4375
9910,2992,145246,6,5.223326276897706
9919,151,11325,6,5.740277777777778
9924,1544,27073,6,5.839261517615176
9930,5537,161785,6,5.785714285714286
9946,5591,138444,6,6.0
9952,7352,15792,5,5.625793650793651
9962,14132,32088,5,4.0
9971,124,97563,6,5.695385405001866
9978,3258,79832,5,5.785714285714286
9992,6013,112635,6,5.0125
9997,3894,131487,6,5.357142857142857
10006,546,80290,6,6.0
10014,2110,12685,6,5.522927689594357
10024,3497,164043,5,5.45883152173913
10032,23815,138807,6,6.0
10044,3234,93802,6,4.682539682539683
10052,216,163712,6,5.656410256410256
10059,9499,16935,5,3.7333333333333334
10068,124,86882,6,5.668461257309941
10078,267,111161,5,5.862383814548761
10085,130,158777,6,5.976520363619153
10093,1493,63335,5,5.69162210338681
10100,6829,156416,6,6.0
10109,208,33510,6,5.9308741473284625
10117,12508,52953,6,6.0
10129,2990,21229,6,6.0
10142,6039,36484,6,5.442857142857143
10155,3668,132774,6,5.25
10161,216,8998,5,5.857142857142857
10167,2605,127068,4,5.328571428571428
10179,3840,15307,6,6.0
10183,8160,81408,6,5.25
10187,21021,91792,6,5.0
10203,1280,21618,6,5.925305126246302
10214,1155,99511,6,5.433333333333334
10226,164,114975,6,5.625008564888112
10233,2066,42155,6,5.716666666666666
10238,2923,159959,1,1.0
10245,600,62363,6,4.884615384615385
10251,324,42297,6,5.839285714285714
10261,812,56441,6,6.0
10270,48,175524,6,6.0
10279,156,171178,6,5.920634920634921
10287,3300,24040,5,4.681746031746032
10297,9133,8089,5,5.287037037037037
10305,2891,52859,5,5.341450216450217
10314,3546,72387,6,5.647780748663101
10324,3054,151714,6,5.8533333333333335
10331,4348,71071,6,5.678571428571429
10339,2606,10184,6,5.764285714285714
10351,51,114312,6,5.952380952380952
10364,651,55953,6,5.797946859903381
10376,164,93365,6,5.622692915550059
10383,1885,708,6,5.908882783882784
10392,151,38393,6,5.476034858387799
10400,463,57432,6,5.677494553376906
10409,68,109692,5,5.5
10416,3604,72311,6,5.888888888888889
10422,4796,96361,6,5.361111111111111
10429,4589,28206,6,5.945109078114004
10437,233,129404,6,5.886363636363637
10446,190,150814,6,6.0
10458,1504,76338,6,5.819162608225108
10466,49,4738,5,4.686300366300366
10472,14157,45084,6,5.0
10478,2399,121075,6,5.333333333333333
10483,1607,98000,4,5.833333333333334
10487,5118,110864,6,5.723214285714286
10498,1951,46218,6,5.96
10508,3643,104087,6,5.394368942073389
10515,5936,47149,6,6.0
10522,1347,16219,6,5.7875000000000005
10538,1541,96382,6,4.958333333333333
10546,18418,119320,6,6.0
10553,424,177651,6,5.770434720434721
10563,7956,73879,5,5.547619047619048
10570,10493,126674,5,6.0
10577,4580,137938,6,5.761904761904762
10587,1764,35740,6,4.680555555555555
10594,130,125031,6,5.945785335489478
10606,1703,16001,6,5.597362514029181
10613,3598,139211,6,5.301666666666667
10627,4806,44062,1,5.08923853923854
10644,8540,107806,6,5.020833333333333
10657,21285,144867,5,6.0
10671,14145,36846,6,5.216666666666667
10679,275,55521,6,5.824891004548684
10687,2633,128854,6,6.0
10701,18684,97466,6,5.666666666666667
10706,15037,100926,1,6.0
10714,1333,26745,4,5.481964285714286
10725,851,166633,6,5.987012987012987
10739,108,76335,6,5.988888888888889
10744,348,68338,6,5.9507014948384915
10754,426,37224,6,5.682767232767232
10765,483,174360,6,5.963398268398269
10773,14375,106807,6,6.0
10782,5198,100460,6,4.0
10789,1438,41827,6,5.980769230769231
10798,97,163142,6,5.920700796195986
10808,5434,15965,6,5.9
10817,818,15491,5,5.761010101010101
10823,2535,76513,6,5.8125
10828,9907,6725,6,6.0
10842,1483,76878,5,5.580592572850035
10853,124,164037,6,5.566424373057664
10859,8321,21330,5,5.0
10875,11336,33272,4,6.0
10884,105,68100,6,5.876240079365079
10894,1925,48566,6,5.614999999999999
10898,235,92313,6,5.892038154741448
10911,816,42214,4,5.511556603773585
10916,193,178031,6,5.760079105291871
10921,338,53593,6,5.839124160863292
10929,2641,160732,5,5.4
10936,979,177361,6,5.900826446280991
10949,858,39092,5,5.099166666666667
10965,244,140963,6,5.725174825174825
10975,825,59872,6,5.935147392290249
10983,1444,46307,6,5.947368421052632
10988,1307,31366,6,5.7703081232493
10997,5571,48170,6,5.916666666666667
11005,778,111034,6,5.730232502796221
11011,23168,69569,5,3.0
11018,3054,66392,6,5.9372549019607845
11029,4463,172034,5,5.9921875
11039,6331,37409,6,5.166666666666666
11047,55,27752,6,5.958333333333333
11051,1109,145008,5,5.7
11062,2390,141898,3,5.875
11068,1908,173048,6,6.0
11075,319,96094,6,5.585951288483968
11085,546,139350,6,5.844725274725274
11095,17,120,6,5.733427406935429
11107,193,7918,6,5.76575208600027
11114,11264,8515,1,6.0
11128,2690,13425,6,5.958333333333333
11133,630,78650,5,5.905874060150376
11141,49,146010,6,4.861975104547596
11158,1219,84493,3,4.166666666666667
11164,3227,36115,6,5.633333333333333
11170,831,84100,6,5.567460317460317
11175,85,19628,6,5.789149566417368
11187,1310,153653,6,6.0
11192,1848,130364,5,5.625877192982456
11199,3710,145695,6,5.726785714285715
11208,1170,107733,6,5.861290322580645
11212,264,12938,6,5.638888888888889
11216,156,87254,6,5.899159663865547
11221,55,61141,6,5.866300366300366
11226,94,39661,6,5.96861057504905
11235,1854,38696,6,5.8999999999999995
11245,2970,30305,6,6.0
11250,955,105220,6,5.857142857142858
11261,1463,803,6,5.203332106490001
11268,8531,45374,6,6.0
11282,685,173411,6,5.473861283643892
11288,980,99885,6,5.937288476557878
11292,544,63146,6,5.944444444444444
11300,1963,112411,6,5.422619047619048
11312,796,11214,6,5.53155806182122
11321,1102,77894,6,5.916666666666667
11325,925,30629,5,5.909722222222222
11331,356,162696,6,5.80663623952372
11347,15741,84680,6,6.0
11358,2059,150451,6,6.0
11363,4147,50384,1,6.0
11368,503,98698,5,5.607110101665585
11373,703,145889,6,4.938311688311688
11386,1607,25973,6,5.673316498316498
11393,1618,42919,6,5.672628709730401
11406,77,12032,6,5.649087156123446
11416,3668,89598,6,5.222222222222222
11422,5126,15254,6,6.0
11433,236,90165,6,5.883534136546185
11438,275,165334,6,5.9390849673202615
11444,2891,90182,6,5.313228272338746
11453,266,82665,6,5.848147911173626
11462,77,131657,5,5.710844155844155
11467,100,170724,6,5.862335397132348
11472,242,46114,6,6.0
11476,1618,31069,6,5.693559218559218
11484,677,83938,5,5.501923076923077
11491,1030,25413,5,5.140873015873016
11500,44,84156,5,5.6678062678062675
11507,5113,33053,6,5.888888888888889
11513,728,147654,6,5.689015234269406
11526,902,145706,6,5.872234848484848
11536,629,103410,6,4.099587863463969
11541,162,96766,6,5.541496598639456
11549,1044,75638,6,6.0
11554,6262,10912,6,6.0
11563,1853,71885,6,5.973544973544973
11572,1382,4207,6,5.864917583667584
11585,455,3080,6,5.903446226975639
11592,245,39364,5,5.624095607235142
11598,1854,137287,6,5.895959595959596
11613,234,165946,5,5.916666666666666
11617,1963,133247,6,5.433630952380953
11621,319,17839,1,5.5814393939393945
11626,243,28124,6,5.907696293650594
11637,7708,14033,5,5.0
11641,221,28897,6,5.432485137548198
11656,14016,84337,1,6.0
11671,94,18665,6,5.993228177147652
11684,97,96746,6,5.881528103819125
11695,245,150299,6,5.756103018603019
11702,6313,146638,6,6.0
11710,546,8479,6,5.9243620368757055
11725,498,154490,6,5.661428571428571
11732,2247,19248,6,5.666666666666667
11743,18689,106885,6,3.0
11753,291,163127,5,5.712962962962963
11760,3589,57354,5,6.0
11767,10353,78870,4,6.0
11775,477,170363,6,5.665454545454546
11785,829,130317,5,5.504478178368122
11793,69,112122,6,5.7584468138629905
11803,268,146179,5,5.7484520123839005
11807,716,79265,6,5.4375
11814,193,161572,6,5.619530046391748
11825,1737,38649,6,5.666003243402625
11833,480,153782,6,5.272959788601242
11843,7831,116239,1,6.0
11852,2132,35020,6,6.0
11858,11226,151933,6,6.0
11867,171,86624,6,5.708333333333333
11874,708,143359,6,5.487125220458554
11887,2688,59002,6,5.726785714285715
11897,2500,88992,6,5.934873949579832
11902,484,24304,5,5.198193439865433
11907,5126,35220,6,6.0
11918,496,154096,6,5.7064709307387576
11927,12736,159693,6,6.0
11935,779,160047,6,5.509325396825397
11945,696,31671,5,5.763888888888889
11952,100,139664,6,5.795521515509115
11961,295,44912,6,5.790241935483872
11966,1703,47008,6,5.824673202614378
11974,4892,122697,4,5.333333333333333
11980,3,78224,6,5.86509062961256
11995,55,125756,6,5.749696150142397
12000,282,46641,6,5.763333333333334
12009,3654,166340,6,6.0
12021,267,132990,6,5.865673517694805
12039,169,168389,6,5.105102040816327
12048,1966,80011,6,5.5016594929732925
12060,7386,82187,5,5.6375
12068,1628,142345,5,5.897435897435898
12076,2793,145518,6,5.826830808080808
12082,4393,111377,6,5.472222222222222
12095,175,172186,6,5.75
12100,3760,136274,6,5.743121693121693
12114,10610,63312,6,6.0
12122,3945,48013,6,5.0
12129,1822,36216,6,5.266666666666667
12136,10188,7127,4,6.0
12143,85,30730,6,5.816581869062456
12150,172,104362,6,5.982524242524243
12169,267,102450,6,5.787935504686958
12178,65,95408,6,5.692857142857143
12183,130,154203,6,5.945023309585216
12195,193,20006,6,5.822112183662335
12203,275,84796,6,5.829168070624704
12214,816,101812,6,5.322165148597551
12223,267,147814,6,5.791279211744328
12228,1352,995,6,1.0
12233,15845,17779,6,5.666666666666667
12244,11968,71408,6,6.0
