,u,i,rating,rating_pred
86367,7696,12139,6,5.722222222222222
86397,225,130682,6,6.0
86528,4561,111204,6,5.8
86576,1719,108763,6,5.702702702702703
86808,6326,168476,6,5.919354838709677
86862,1002,43852,6,5.529411764705882
86970,7929,157675,6,5.75
87455,11056,127080,6,5.833333333333333
87765,9379,126120,5,4.9
87898,453,129174,6,5.694994179278231
87978,18419,142960,6,5.625
88120,22078,149988,6,6.0
88164,1217,21908,6,5.968847352024922
88268,1569,150546,5,4.481865284974093
88444,3722,76669,5,4.771428571428571
88550,1512,165907,5,5.894736842105263
88615,2047,94438,5,5.875
88641,2431,9415,6,5.0
88756,12254,158559,6,5.833333333333333
88880,3892,164678,6,5.234375
88946,452,85382,6,5.8404040404040405
89009,942,31840,6,5.220779220779221
89068,898,37734,6,5.933333333333334
89114,2836,125669,6,4.725
89310,3201,67898,6,5.222222222222222
89522,21538,82712,6,6.0
89544,1569,76381,6,4.481865284974093
89608,764,45835,5,5.775510204081633
89755,22746,152493,5,5.6
89893,5659,89143,6,5.8
89976,4964,107012,2,5.293478260869565
89995,1093,14451,6,5.717948717948718
90342,15994,10394,6,6.0
90418,23602,60909,5,6.0
90446,5550,97269,6,5.758620689655173
90577,14825,177124,4,5.333333333333333
90664,6130,37203,4,5.181818181818182
90717,10182,30048,6,5.833333333333333
90867,16049,103556,6,5.611111111111111
90917,1770,55559,6,4.75
91084,21630,130314,1,5.8
91225,16513,26324,6,6.0
91271,22121,45175,6,4.75
91399,15211,50312,6,1.0
91523,2086,1080,6,5.923991449610224
91636,937,15619,6,5.821428571428571
91761,4886,126984,6,5.720588235294118
91809,11368,19946,6,5.647058823529412
91819,128,67440,6,5.784745762711864
91885,330,172148,1,5.5809935205183585
92106,6626,73493,6,5.121951219512195
92299,4508,8177,6,5.851851851851852
92504,5458,64802,6,6.0
92663,5102,114044,6,5.711864406779661
92745,6063,173548,6,5.777777777777778
92784,7490,131230,5,5.333333333333333
92839,5101,37450,6,4.535714285714286
93014,18403,132466,6,5.545454545454546
93084,2221,27749,6,5.6521739130434785
93351,3944,15059,5,5.444444444444445
93567,22281,99430,1,4.75
93591,4753,118001,6,5.679245283018868
93800,6299,106973,6,5.754969776794811
93956,12557,32812,6,6.0
94017,3347,90862,5,5.2727272727272725
94086,1381,78832,6,5.81651376146789
94152,7074,15389,6,6.0
94356,4513,73956,6,5.521739130434782
94745,3175,29716,6,5.7846153846153845
94823,4060,58677,6,5.7317073170731705
94916,321,47497,6,6.0
94958,4274,44202,5,5.121212121212121
95011,11191,166814,1,5.5
95220,2020,107224,6,5.382113821138211
95258,226,90496,5,5.8053097345132745
95333,846,34390,5,5.866666666666666
95482,3087,16435,6,5.944444444444445
95676,14308,165244,6,5.846153846153846
95734,380,99939,5,5.699576054987631
96015,7808,106340,6,6.0
96080,14135,60504,6,6.0
96152,6116,159747,6,5.285714285714286
96195,341,137894,6,4.666666666666667
96273,3234,168167,5,5.079710144927536
96339,10210,89447,6,5.571428571428571
96433,3122,62213,6,5.285714285714286
96564,2598,994,6,5.7936507936507935
96696,3004,110716,6,5.363636363636363
96766,3112,141005,6,5.743589743589744
96871,2316,20075,6,5.903225806451613
96917,775,140141,4,5.470284237726098
96993,2537,165343,6,6.0
97181,24826,98791,5,6.0
97346,7162,107865,6,5.4
97382,5023,39493,6,5.8
97402,506,104518,6,5.848030018761726
97549,4169,93685,6,5.953846153846154
97711,13588,93869,6,5.714285714285714
97793,8061,68689,6,5.865671641791045
97943,2135,117356,6,5.638888888888889
98048,590,103294,6,4.745222929936306
98099,1504,101739,6,5.7020547945205475
98192,13571,59121,5,5.5
98214,1943,27680,5,5.52
98353,9517,85026,6,5.65
98387,11633,77358,6,5.25
98410,506,107569,6,5.848030018761726
98438,118,8911,6,5.4890488749621165
98501,2496,101734,6,5.972222222222222
98544,619,9005,5,5.701612903225806
98589,1008,101166,6,5.612760408231031
98694,2357,38986,6,4.63963963963964
98795,8886,46085,5,5.5
98912,7060,92377,6,5.814814814814815
98976,407,41144,6,5.517241379310345
99149,396,28839,6,5.583333333333333
99242,4994,91100,6,5.608695652173913
99541,8061,74633,5,5.865671641791045
99694,13910,109747,6,5.9411764705882355
99750,1450,5289,6,5.461538461538462
99922,5152,112368,6,4.75
100116,17,178044,6,5.70375
100184,6544,54512,5,5.0
100252,5598,81909,6,6.0
100355,15716,34789,6,5.777777777777778
100512,216,70701,5,5.595041322314049
100573,9161,113704,6,6.0
100650,709,90536,5,5.206896551724138
101053,1048,120664,6,5.851063829787234
101139,20079,123678,5,4.857142857142857
101186,3098,111217,6,6.0
101595,4753,25773,5,5.679245283018868
101668,507,165439,6,5.9
101716,4798,11761,6,6.0
101791,6912,37046,6,5.375
101811,979,26920,5,5.782178217821782
101881,2606,99301,6,5.741573033707865
101970,19514,147272,1,5.5
102119,11541,120865,6,5.4375
102195,5957,11810,6,5.833333333333333
102228,4759,11608,5,5.615384615384615
102357,7431,174036,6,6.0
102465,1408,124192,5,6.0
102500,18715,26621,5,3.5
102600,221,32720,6,5.343825665859564
102666,276,33065,6,5.762886597938144
102743,210,119544,6,5.748201438848921
102885,4965,164203,6,5.675083684583877
103047,1685,13615,5,5.708333333333333
103139,746,57401,6,5.787878787878788
103298,7318,45391,6,5.964285714285714
103338,3738,52473,6,5.722222222222222
103358,705,13104,6,6.0
103431,25,15225,5,5.418348623853211
103499,5775,147708,6,5.860317996577789
103632,2717,87631,6,5.505747126436781
103684,11657,119576,6,5.666666666666667
103699,4010,148994,5,5.733333333333333
103726,4351,151146,6,5.555555555555555
103773,21318,158465,5,5.285714285714286
104064,9928,79095,6,5.794503270048841
104162,10729,133047,6,6.0
104300,453,17320,6,5.694994179278231
104437,529,1224,6,5.464788732394366
104615,552,133437,6,5.57
104666,385,164095,6,5.696969696969697
104863,2110,22809,5,5.318840579710145
104979,10813,118206,6,5.256410256410256
105113,6108,150638,6,5.45
105254,220,630,6,5.48881239242685
105395,896,30818,6,5.500060754089228
105461,2514,168126,6,5.117647058823529
105617,10903,34287,6,4.666666666666667
106320,11487,135961,6,6.0
106663,3236,74419,6,5.964285714285714
106740,470,27437,4,5.511930585683297
106840,2144,31894,6,5.398305084745763
106942,3293,123993,3,5.826086956521739
107045,9786,30339,6,6.0
107107,16602,145613,6,5.5
107244,4652,48200,1,5.2368421052631575
107432,5749,91675,6,6.0
107456,693,35635,6,5.931818181818182
107495,826,129397,6,5.6438356164383565
107637,2391,134518,6,5.5
107684,1471,72401,6,5.300813008130081
107812,709,63069,4,5.228602763708126
107986,7553,13083,6,5.555555555555555
108040,3040,57535,2,5.140625
108112,18627,26313,6,6.0
108164,8112,38394,1,5.84
108308,13798,29638,6,6.0
108420,17735,138908,6,5.0
108613,3998,169302,6,5.5
108657,1417,44396,6,5.575
108796,9685,89409,1,4.902189235536995
108855,11878,72580,6,5.333333333333333
108872,2737,55023,6,6.0
108939,1325,81557,6,4.9
109076,14534,122785,5,4.768692543049308
109255,3909,171328,6,5.571355657539172
109552,546,42044,6,5.914965986394558
109625,7114,48999,6,5.764705882352941
109798,787,131023,6,5.090909090909091
109943,2981,5298,6,5.6
110008,5963,103712,6,5.320754716981132
110077,283,112,6,5.84
110104,169,124146,6,5.248677248677248
110156,1285,58002,5,5.586206896551724
110273,1150,58767,5,4.9939024390243905
110330,1075,5299,6,6.0
110395,7466,57164,6,5.927272727272728
110500,2571,97372,6,5.589743589743589
110727,9061,5872,6,6.0
110754,857,153104,6,5.897338403041825
110885,3329,55364,6,5.777777777777778
111098,12328,152455,6,5.6
111128,41,10949,6,5.816326530612245
111225,10210,155967,6,5.571428571428571
111508,9831,164685,4,5.571428571428571
111675,557,153142,4,5.247191011235955
111982,5594,28552,6,4.583333333333333
112252,1185,67049,6,5.8931623931623935
112352,12169,94372,6,5.666666666666667
112444,1071,37707,6,5.9375
112563,2313,91430,6,6.0
112651,10400,166821,6,6.0
112743,2357,35381,1,4.63963963963964
112825,1171,63314,6,5.387096774193548
112869,6241,91745,6,5.625
113177,5549,89113,6,6.0
113931,16324,18098,3,5.0
113941,106,146382,5,5.586206896551724
114121,6619,101246,6,5.982142857142857
114203,2717,174377,4,5.505747126436781
114279,552,21258,6,5.573462406859782
114365,1755,141260,6,5.896907216494846
114413,2737,176551,6,6.0
114562,7123,102693,6,5.592592592592593
114669,1778,685,6,6.0
114776,7137,4049,6,6.0
114931,1054,68092,6,5.628048780487805
115260,3882,89924,6,5.666666666666667
115467,1400,89665,6,5.666666666666667
115607,7609,133731,5,5.5
115962,6409,68803,6,5.691064168490381
116099,4239,157685,6,5.814116984805675
116269,4512,135400,6,5.952841372140896
116389,16510,34236,4,5.666666666666667
116704,6186,52727,5,5.261904761904762
116851,12135,159937,6,5.652122759315407
116999,555,147148,6,5.064516129032258
117166,21608,93209,6,6.0
117326,15628,84705,5,6.0
117461,472,11440,6,5.428571428571429
117673,5143,8953,5,5.545454545454546
117722,19907,112656,6,3.6363636363636362
117812,580,115502,6,5.954545454545454
117909,77,10899,5,5.635944700460829
117943,19,83648,5,5.773722627737226
117991,1250,51594,6,5.958217270194986
118064,12578,97829,6,5.785714285714286
118145,541,164690,6,5.253048780487805
118172,110,138198,6,5.708206686930091
118329,13148,9903,6,6.0
118378,713,145292,6,5.4772727272727275
118435,2999,11335,6,5.755102040816326
118486,13208,118199,6,6.0
118633,20756,103590,6,5.0
118963,2198,46159,6,5.880281690140845
119016,2519,37400,6,4.787878787878788
119132,375,80109,6,5.764705882352941
119208,24914,145345,6,5.666666666666667
119220,476,167260,6,5.885608856088561
119307,13564,109885,1,4.888888888888889
119572,12524,176215,6,5.944444444444445
119602,1372,16133,6,5.569565217391304
119804,8464,39308,6,5.647058823529412
120044,5518,124501,6,5.7
120093,546,108243,6,5.914965986394558
120152,18453,51685,6,5.833333333333333
120203,1891,41295,6,5.416666666666667
120415,5163,101200,5,5.521739130434782
120516,274,9712,6,5.874251497005988
120657,828,11052,6,5.718475073313783
120803,1521,4894,6,5.333333333333333
120917,132,160241,5,5.6928746928746925
120948,1145,145984,5,4.9753086419753085
120997,12254,57019,6,5.833333333333333
121114,6349,11104,5,5.354838709677419
121213,453,162691,6,5.694994179278231
121257,6265,147694,6,6.0
121334,3000,45794,6,5.472222222222222
121761,552,132314,6,5.57
121918,4759,82528,6,5.615384615384615
121939,851,33337,6,5.984126984126984
121994,248,175176,6,5.741344195519348
122123,693,82053,6,5.931818181818182
122236,6209,51784,5,5.764705882352941
122370,11435,129768,1,6.0
122410,1383,17876,6,5.9
122473,1008,135406,6,5.892857142857143
122599,6748,153014,1,5.0
122651,2102,39032,6,5.7
122787,392,172997,6,4.514285714285714
122889,16497,34183,4,5.5
123008,3948,1690,6,6.0
123144,337,131887,6,5.26984126984127
123216,11444,30432,6,6.0
123350,2547,156577,6,5.282608695652174
123384,100,172029,6,5.769230769230769
123417,452,115225,6,5.8404040404040405
123521,13212,13730,6,5.0
123567,1398,29087,5,5.0
123595,832,104269,6,5.472413793103448
123740,2191,53417,6,5.90625
123761,560,76063,6,5.697297297297298
123864,3186,97193,5,5.581081081081081
123935,2571,18604,4,5.589743589743589
124319,16589,138882,6,6.0
124542,14977,82100,6,6.0
124674,3740,115884,6,5.690140845070423
124812,3293,946,6,5.826086956521739
124975,3201,139982,6,5.192159530524725
125025,6698,90189,4,4.709677419354839
125118,5715,174298,6,5.8
125219,6186,120123,6,5.261904761904762
125296,10586,122289,6,5.0
125326,2208,23607,6,5.866666666666666
125410,7323,4140,6,6.0
125477,315,74426,6,5.720338983050848
125547,20455,56204,6,5.428571428571429
125609,13447,51263,6,6.0
125703,8179,14230,5,5.2631578947368425
125857,3892,123491,6,5.234375
125928,549,170734,6,5.5
126171,1774,120869,6,5.791666666666667
126302,3840,104569,6,5.653333333333333
126425,6437,5952,6,6.0
126487,5015,169418,3,4.323529411764706
126549,9097,65846,6,5.791666666666667
126735,7370,87512,6,5.608695652173913
126892,9593,120400,5,4.526315789473684
127002,2598,55253,6,5.7936507936507935
127230,4210,171717,6,5.7894736842105265
127360,3737,133692,6,5.850574712643678
127383,94,30663,6,5.968356374807987
127466,4486,150412,6,6.0
127605,10217,31067,6,5.0
127774,14357,149671,5,5.0
127899,7427,27835,6,5.9
127997,5449,68177,5,5.836363636363636
128266,20312,112978,6,5.5
128317,3737,30517,6,5.850574712643678
128406,18055,126864,6,6.0
128554,18048,24375,6,6.0
128637,5751,154742,5,6.0
128690,7680,14711,5,5.125
128850,12104,103956,6,5.0
128925,4988,47467,6,5.610169491525424
128978,18881,40160,6,5.9
129106,13412,17877,6,6.0
129120,856,55912,3,5.403614457831325
129194,15849,131992,6,6.0
129322,4964,50174,5,5.293478260869565
129345,1673,68456,6,5.179176724941099
129468,6029,47877,6,5.842105263157895
129564,20342,97306,5,6.0
129677,12726,164498,6,6.0
129766,15766,57030,6,5.090909090909091
129835,6534,108671,6,6.0
129893,11701,9266,6,5.333333333333333
129938,1831,21072,6,5.596385542168675
130110,5793,153988,6,5.909090909090909
130318,831,17321,5,5.579326923076923
130440,546,177884,5,5.914965986394558
130683,4180,87864,6,6.0
130803,392,117899,5,4.532013517389906
131694,2932,38413,5,5.723076923076923
131825,4696,133558,6,5.518518518518518
131878,515,155866,6,5.703370786516854
132311,1123,75942,6,5.935064935064935
132471,4497,172451,6,5.944444444444445
132577,9845,157752,5,5.5
132770,769,14774,5,5.545454545454546
132861,5416,86860,6,5.868421052631579
133031,3295,135573,6,5.333333333333333
133236,24737,121973,6,6.0
133284,5204,135404,6,5.777777777777778
133594,1499,174459,6,5.590909090909091
133650,2191,140941,6,5.90625
133765,12599,135071,6,5.0
133808,17124,40842,6,5.4
133880,347,161029,5,5.348672566371682
134030,5449,156805,6,5.836363636363636
134116,14881,143592,6,4.6
134131,7287,163578,6,2.6666666666666665
134230,12344,52235,6,5.5
134289,14714,160236,4,4.111111111111111
134443,2999,142346,6,5.755102040816326
134497,2144,62117,5,5.398305084745763
134552,377,80020,6,5.706462212486309
134659,7774,18179,6,5.95
134919,455,78726,6,5.950233281493001
135015,3617,41664,6,5.931034482758621
135088,8846,113856,2,5.8
135228,22972,120674,5,4.0
135342,18483,97522,2,4.5
135375,5163,60898,6,5.521739130434782
135487,4859,105732,6,5.923076923076923
135632,18298,150268,6,5.777777777777778
135788,4981,122285,6,5.752808988764045
135868,2347,63129,4,5.4
136232,10859,57207,6,6.0
136283,19477,92769,6,6.0
136293,1157,112081,6,5.5966587112171835
136340,3718,95087,6,5.36
136413,3,163193,6,5.629408677101089
136485,2795,62243,6,5.346666666666667
136600,1322,89074,6,5.851063829787234
136620,308,52050,6,5.77027027027027
136791,9064,108728,5,6.0
136870,511,141436,6,5.786561264822135
136933,5815,11435,6,5.686274509803922
137129,21819,113852,6,6.0
137179,14680,38998,6,6.0
137298,13350,11924,6,5.333333333333333
137390,14988,129711,6,6.0
137586,4886,56894,6,5.720588235294118
137730,1229,36359,5,5.798927613941019
137894,399,166726,6,5.607142857142857
138040,2592,145152,6,5.666666666666667
138093,386,95186,4,5.895348837209302
138191,841,147645,5,5.823529411764706
138326,931,5920,6,5.776041666666667
138388,10221,104399,6,4.75
138489,5657,99498,6,6.0
138508,6313,93841,6,5.177088126563835
138524,1372,35404,1,5.569565217391304
138566,19341,94636,6,4.8
138631,2095,103018,6,5.7973856209150325
138695,5834,30989,6,5.125
138790,627,36503,6,5.890081750616395
138887,893,168342,6,5.681818181818182
138991,3722,120059,5,4.771428571428571
139039,2194,77611,1,3.6
139103,9171,36646,6,4.875
139425,3313,143788,6,5.607142857142857
139521,376,69640,6,5.642384105960265
139577,2728,96175,6,5.72972972972973
139834,13328,42988,6,5.7368421052631575
140037,4299,84437,6,5.392857142857143
140193,306,37204,6,5.706521739130435
140469,12224,9917,6,6.0
140518,9077,6545,6,6.0
140624,1690,147615,6,6.0
140919,6013,165026,6,5.485714285714286
141038,319,142903,5,5.674382716049383
141063,3691,134304,6,5.833333333333333
141093,11727,154683,6,5.333333333333333
141162,8598,85719,6,5.461538461538462
141328,5779,147412,6,6.0
141368,137,147057,6,5.8004291845493565
141472,1150,34368,4,4.9939024390243905
141709,1888,55545,6,5.863958656160176
141898,170,140761,6,5.3023255813953485
142017,5094,120710,6,5.672131147540983
142160,2535,73710,5,5.589285714285714
142329,1748,43057,6,6.0
142528,4274,4442,6,5.121212121212121
142708,11774,29681,6,6.0
142747,11279,53325,6,6.0
142924,18012,63482,6,6.0
143199,10266,87424,5,5.125
143487,9399,173080,6,5.8
143619,17998,95418,6,5.75
143643,19623,122200,6,6.0
143706,12468,134737,6,5.8
143851,846,113431,6,5.866666666666666
143973,473,56644,1,5.532338308457711
144103,213,162789,6,5.076923076923077
144247,218,154914,6,5.718446601941747
144451,7934,114467,6,4.545454545454546
144888,15463,75244,6,4.642857142857143
145004,570,108161,6,5.706849315068493
145125,385,19165,6,5.696969696969697
145393,22223,96723,6,5.5
145451,8027,135807,6,5.894736842105263
145520,19793,70938,6,5.5
145636,2316,57069,6,5.903225806451613
145725,503,69818,6,5.684027777777778
145761,376,66500,6,5.642384105960265
145835,5485,84216,6,5.711111111111111
145875,2832,15627,6,6.0
145940,2808,75061,6,5.911111111111111
146129,15220,15450,6,5.25
146216,5457,78348,6,5.577924418649272
146369,1706,71878,6,4.903225806451613
146410,1515,53461,6,5.333333333333333
146594,21141,169698,6,6.0
146677,19848,178034,5,5.5
146743,9124,79753,6,5.9
146795,17826,125996,1,4.571899477724113
146897,69,18209,6,5.756756756756757
146963,3948,100979,1,6.0
147069,13561,54303,6,6.0
147350,13348,13779,6,5.0
147439,795,161396,6,5.842105263157895
147532,3195,137851,6,5.904761904761905
147552,803,118051,6,5.3861386138613865
147909,13589,63782,6,5.0
148070,358,15940,6,5.681614349775785
148297,5373,23813,6,5.423728813559322
148358,4110,24762,6,5.657894736842105
148392,857,161376,6,5.897338403041825
148548,3140,66315,6,5.315789473684211
148719,974,21213,6,5.882716556045173
148976,4382,174384,5,5.862068965517241
149018,9737,130108,5,5.122448979591836
149076,1349,159761,6,5.270588235294118
149114,627,118565,6,5.886925795053004
149281,14040,36831,4,5.4
149330,5001,80882,1,5.857142857142857
149387,848,118176,5,4.236686390532545
149560,17018,89471,6,6.0
149736,17021,67155,6,6.0
150008,4699,2116,6,5.866666666666666
150065,8643,32606,6,5.571428571428571
150133,1709,87550,6,5.495268138801261
150250,22262,134266,6,6.0
150593,268,647,6,5.722488038277512
150739,461,74986,6,5.586901763224182
150854,14334,47154,6,6.0
150905,1493,37110,5,5.8352272727272725
151013,13999,175772,6,5.65625
151050,498,2597,5,5.540229885057471
151140,4745,122204,6,5.71875
151286,790,108274,6,5.380952380952381
151385,515,9489,5,5.703370786516854
151647,12805,130650,6,5.792725978245486
151728,752,60309,6,5.87037037037037
151795,3957,34331,6,5.68550861632876
151928,1200,45675,6,5.595628415300546
151967,1062,55984,6,5.607476635514018
152236,9491,131983,6,5.3125
152269,3655,136118,6,5.631147540983607
152305,132,123123,6,5.6928746928746925
152708,5564,172070,6,5.935483870967742
152755,425,68995,5,5.857142857142857
152807,121,131785,5,5.484
152918,546,79316,6,5.914965986394558
153063,1157,83831,6,5.5966587112171835
153191,6347,101550,5,5.722507266597422
153293,6372,109481,6,6.0
153307,466,58669,6,5.883720930232558
153390,18535,97716,6,5.5
153466,22783,51200,6,6.0
153690,16152,176271,6,6.0
153774,3821,82870,1,4.916666666666667
153801,2193,132322,6,5.45684751535578
153879,1338,25093,5,5.857142857142857
153931,356,66819,6,5.760806916426513
154109,1812,114402,6,5.774193548387097
154549,11808,45833,6,5.846153846153846
154680,4980,37715,6,5.25
154727,2109,24743,5,4.66
154797,5309,162858,6,5.604166666666667
154984,1483,101121,6,5.348760081879642
155144,12244,116201,6,5.833333333333333
155263,264,53849,1,5.768421052631579
155377,2178,176565,6,5.346153846153846
155592,9327,74195,6,5.682251307476238
155698,12240,67841,6,4.835801884606252
155782,667,176716,6,5.521472392638037
155923,3039,141735,6,6.0
155973,2334,47657,6,5.965217391304348
156010,848,114024,6,4.236686390532545
156042,2593,54041,5,5.537735849056604
156120,12863,41302,6,6.0
156168,17955,72453,6,5.666666666666667
156191,541,92217,6,5.253048780487805
156236,238,92805,6,5.5974576271186445
156479,249,6756,6,5.707070707070707
156526,3624,30184,5,5.186046511627907
156577,4740,79467,6,6.0
156629,4945,19166,6,5.714285714285714
156714,8147,153909,6,5.8
156977,2366,80222,5,5.113207547169812
157059,4497,82121,6,5.944444444444445
157172,4521,77917,6,6.0
157259,2068,17180,6,5.456043956043956
157298,3040,149336,6,5.140625
157371,15851,141503,6,5.0
157619,11660,9143,6,5.444444444444445
157646,12193,46705,6,6.0
157676,3257,148461,5,5.411764705882353
157767,1004,92002,5,5.0
157825,2235,120410,6,5.297297297297297
157969,1320,21935,6,5.351505442056257
158015,1820,70385,6,5.142857142857143
158042,1777,157244,5,5.854166666666667
158151,2899,89678,5,5.15
158208,2266,16869,6,5.416666666666667
158253,24508,149422,5,4.0
158454,1963,148228,5,5.611940298507463
158541,9561,160427,5,5.6
158598,3485,95880,6,5.847208363224088
158686,829,64301,6,5.458333333333333
158737,1277,95104,6,5.788043478260869
158807,875,164704,6,5.551724137931035
158881,3678,162352,6,5.65625
158954,11664,48307,6,5.1875
159165,1968,148545,6,6.0
159236,14333,130387,5,5.25
159290,1212,168395,6,5.636363636363637
159384,5210,119044,6,5.333333333333333
159840,395,76947,5,4.680511182108626
159939,2254,171797,6,5.738562091503268
159996,100,86859,6,5.769230769230769
160530,5374,87426,6,6.0
160568,754,22260,6,5.790697674418604
160678,18529,119728,6,6.0
160714,392,55066,6,4.514285714285714
160995,3780,167683,6,5.222222222222222
161121,319,100396,6,5.674382716049383
161219,2499,128002,5,5.37941652693206
161367,7388,51026,6,6.0
161483,9439,52698,6,4.4
161524,185,37442,6,5.737704918032787
161545,89,113716,6,5.7773722627737225
161762,564,35164,6,5.841763005780347
161877,719,92594,6,5.604519774011299
162059,452,150851,5,5.8404040404040405
162287,3668,71578,6,5.516129032258065
162441,14847,122852,6,5.916666666666667
162456,856,76514,6,5.403614457831325
162488,4872,172204,6,4.530120481927711
162620,11332,176758,6,5.636363636363637
162675,1322,505,6,5.851063829787234
162727,8533,37003,6,5.666666666666667
162804,6230,144617,5,4.8125
162879,1498,89148,6,5.894736842105263
162995,9084,102211,6,5.933333333333334
163061,9508,151656,6,5.333333333333333
163069,305,125470,6,5.336923076923077
163109,216,22426,5,5.595041322314049
163267,19104,160358,6,6.0
163318,6813,105538,6,5.861111111111111
163337,1776,160684,6,5.78
163422,7263,126649,6,5.5
163619,3766,163923,6,5.578947368421052
163746,1300,92581,5,5.666666666666667
163871,18918,31148,6,6.0
163999,747,177109,6,5.189873417721519
164344,2044,743,6,5.0
164450,9097,102163,5,5.791666666666667
164524,12446,157586,2,6.0
164693,5407,78551,6,6.0
164833,4892,22723,6,5.491803278688525
165027,1626,107364,6,5.684873949579832
165152,363,109508,6,4.835051546391752
165280,9835,66169,6,5.40625
165327,20748,108170,6,6.0
165377,16534,36366,5,5.25
165417,2277,46366,6,5.4375
165686,4296,168561,6,5.237249135474743
165776,4468,52283,6,5.142857142857143
165815,9730,77548,6,6.0
165873,20169,78607,5,6.0
165899,9565,24513,6,5.666666666666667
165909,1011,10446,6,5.918367346938775
166063,18185,129592,5,5.6
166128,12989,154349,5,5.6
166251,10810,7938,6,5.9
166336,1493,128088,6,5.8352272727272725
166352,699,52200,6,5.819548872180451
166388,812,51957,6,6.0
166526,7332,65578,6,5.823529411764706
166845,12623,46490,6,5.589244402402727
166920,82,157037,6,5.83416087388282
166984,570,24991,6,5.706849315068493
167061,1504,45478,6,5.7020547945205475
167196,3312,81694,5,5.4
167366,6513,62038,6,5.338983050847458
167642,5762,16292,6,5.5
167692,2990,90100,6,5.961290322580645
167761,11155,34492,6,5.666666666666667
167814,4265,55636,6,5.486486486486487
167934,9228,8271,6,6.0
167958,2496,11789,6,5.972222222222222
167992,2723,14289,6,5.9393939393939394
168083,12344,144201,6,5.542478263391631
168158,942,151425,4,5.220779220779221
168269,1090,4814,6,5.811594202898551
168377,4774,166208,6,5.473684210526316
168462,4981,106990,6,5.752808988764045
168597,6610,133989,5,5.230167329873968
168663,1428,91238,6,6.0
168747,14885,14943,6,3.5
168802,2334,129940,6,5.965217391304348
168876,25,60381,6,5.418348623853211
169051,1300,13545,5,5.666666666666667
169152,7531,4352,6,5.75
169242,785,9944,6,5.092307692307692
169279,7933,92843,6,5.545454545454546
169538,10185,23291,5,6.0
169697,19706,75425,6,6.0
169834,1390,119404,6,5.479338842975206
169911,506,104039,6,5.848030018761726
169998,6777,32424,6,5.379310344827586
170046,2366,123953,4,5.113207547169812
170174,4003,3119,6,5.56
170213,384,161944,5,5.442127215849844
170345,1925,174775,6,5.7
170430,546,6446,6,5.914965986394558
170549,9205,150504,5,5.0
170638,19646,164396,6,6.0
170707,16455,67875,6,4.2727272727272725
170871,5649,2756,6,6.0
171053,3579,2949,6,5.838709677419355
171366,6321,99682,6,5.857142857142857
171511,753,85708,3,5.020618556701031
171622,4039,106014,6,5.7439024390243905
171777,942,120742,6,5.220779220779221
171901,8866,130399,6,6.0
171953,4239,13367,6,5.838437141281506
172061,7303,138873,6,6.0
172119,5073,89274,6,5.934782608695652
172288,3648,13097,6,5.0
172337,137,161263,6,5.8004291845493565
172470,1612,91249,6,5.538461538461538
172572,4321,38965,5,4.450980392156863
172683,5442,166074,6,5.461538461538462
172831,2741,47680,6,5.868571428571428
172966,833,4954,6,5.911764705882353
173207,15937,84096,5,6.0
173228,767,78169,5,5.064516129032258
173307,3926,1825,6,5.818181818181818
173406,15647,19807,6,5.888888888888889
173697,18993,136931,6,6.0
173712,249,142906,6,5.707070707070707
173824,377,51543,6,5.726663620571875
173950,2891,54293,6,5.145161290322581
174135,829,47472,6,5.458333333333333
174272,561,128461,6,5.678082191780822
174423,1709,12394,6,5.495268138801261
174608,1932,155102,6,5.185567010309279
174777,221,30511,6,5.343825665859564
174958,24465,82411,5,6.0
175129,7628,110062,6,5.666666666666667
175380,9739,145641,6,6.0
175519,2211,32449,6,5.357142857142857
175612,13002,38207,6,5.866666666666666
175668,1513,136233,6,6.0
175794,7835,34602,6,5.166666666666667
175860,569,172714,6,5.8547825438478345
175999,2306,102500,6,5.857142857142857
176027,1483,51392,6,5.379603399433428
176077,484,740,6,5.308943089430894
176164,11058,127437,6,5.1875
176286,2144,88164,1,5.398305084745763
176307,750,175701,6,5.270833333333333
176411,1839,40017,6,5.888888888888889
176479,2528,94006,6,5.869565217391305
176554,3456,172621,6,5.878787878787879
176776,8310,49391,5,5.625
176861,11650,84490,6,5.818181818181818
176916,8061,89444,6,5.865671641791045
177187,8583,97738,6,5.635473073564303
177418,11288,46487,6,6.0
177472,13135,143474,5,5.0
177609,16155,17509,6,5.0
177831,4504,85237,6,5.675
177940,899,30331,6,5.739130434782608
178056,9898,53907,6,5.8
178199,6962,46258,6,5.7
178257,2765,154562,6,5.6
178359,5226,77550,6,5.733333333333333
178851,9805,52334,6,6.0
179180,128,48069,6,5.784745762711864
179308,4657,11152,5,5.354838709677419
179426,5591,171519,6,5.487804878048781
179469,10541,86299,6,5.590909090909091
179804,9939,44210,4,5.631578947368421
179841,21393,81940,6,5.666666666666667
179919,13558,172358,6,6.0
180023,2114,26928,6,5.302013422818792
180514,24449,81517,6,6.0
180725,4620,81379,6,5.433333333333334
180748,82,80449,5,5.83416087388282
180814,11652,109667,6,5.8
180875,5280,19955,6,5.944029013572408
180925,279,143078,6,5.803738317757009
180967,1781,166393,5,5.333333333333333
181279,13093,118221,6,4.25
181372,5138,14508,6,5.8
181567,7189,143311,6,6.0
181681,9960,153178,6,5.583333333333333
181699,288,116064,6,5.76510067114094
