,u,i,rating_pred,rating
840,1372,147642,5.833550947260624,6
841,651,9677,5.13,4
842,651,55953,5.264359351988218,6
843,651,59348,5.13,6
844,651,75048,5.13,6
845,1675,95316,5.432607323232323,5
846,1675,119016,5.309523809523809,6
847,3600,36895,4.622222222222223,6
848,3600,68273,4.917073170731707,6
849,213,91485,4.7,6
850,213,162789,5.461307746979388,6
851,6976,130507,5.0,6
852,6976,143020,5.5997606281118335,5
853,2523,77519,4.777777777777778,6
854,17285,156434,5.768956544366381,1
855,121,10369,5.25,6
856,121,17672,5.822093720038351,6
857,121,27910,5.25,6
858,121,65599,5.25,5
859,121,131785,5.25,5
860,3497,118834,5.484606791778374,4
861,3497,164043,5.499779411764706,5
862,6626,51669,5.083333333333333,6
863,6626,73493,5.083333333333333,6
864,8791,122927,5.444166666666667,6
865,11201,8387,5.456762181616833,6
866,6848,112031,5.4375,6
867,9278,36062,5.09,6
868,9278,157631,5.09,6
869,384,86519,5.279999999999999,6
870,384,97465,5.279999999999999,6
871,384,98884,4.7048608119964905,6
872,384,150519,5.279999999999999,5
873,384,161944,4.665206724581725,5
874,384,169909,5.279999999999999,6
875,384,177822,5.279999999999999,6
876,4408,13160,5.4375,6
877,4408,95158,5.4375,6
878,7489,21325,5.592741786637135,4
879,1786,9863,4.966666666666667,6
880,1786,110203,5.0638561027449915,5
881,1786,143345,4.966666666666667,4
882,8104,102888,4.731778872468527,6
883,24044,167355,5.729419097481924,6
884,836,82626,5.222222222222222,6
885,836,131401,5.222222222222222,6
886,8854,104128,5.735782007413744,6
887,24427,146901,5.4375,2
888,8697,7482,4.866666666666666,6
889,473,56644,5.471428571428571,1
890,473,62689,5.471428571428571,6
891,473,112305,5.471428571428571,4
892,473,138310,4.53100414078675,6
893,473,152073,5.471428571428571,4
894,11223,3225,5.4375,6
895,11223,18580,5.745613436457385,6
896,2150,68420,4.488095238095238,6
897,2150,73332,4.488095238095238,6
898,506,43844,5.1625,6
899,506,44664,5.1625,5
900,506,104039,5.4867874396135266,6
901,506,104518,5.1625,6
902,506,105403,5.1625,6
903,506,107569,5.474305555555556,6
904,506,113961,5.1625,6
905,357,20160,4.642857142857143,6
906,357,127634,4.911427931387609,6
907,3017,138916,4.61,6
908,8619,18868,5.146891534391534,6
909,3168,75270,5.0,6
910,3168,81727,5.0,6
911,5395,170563,5.222222222222222,6
912,7555,29880,5.092592592592592,6
913,7033,89188,5.7264356691185965,6
914,25,9369,4.8125,5
915,25,15225,4.8125,5
916,25,60381,5.475423794113114,6
917,25,104261,5.501823344280241,5
918,1931,38755,5.4375,4
919,1931,56232,5.623291090629801,6
920,1931,154185,5.600371755200275,6
921,226,11102,4.977777777777778,6
922,226,11237,4.977777777777778,6
923,226,90496,4.977777777777778,5
924,1417,44396,5.645833333333334,6
925,1417,59250,4.75,6
926,14252,148033,5.392235030419469,6
927,13463,13476,5.4375,5
928,9377,167259,5.48322255701288,1
929,2877,2691,5.212962962962964,6
930,2877,61603,5.212962962962964,6
931,2877,106007,5.212962962962964,6
932,480,33787,5.214285714285714,6
933,480,35644,5.214285714285714,6
934,480,96908,5.7692367234959825,6
935,480,153782,5.770246902068051,6
936,745,29044,4.75,6
937,745,44551,5.494943576388889,6
938,745,178090,5.517346123101519,6
939,1564,617,5.226666666666667,5
940,1564,118418,5.226666666666667,5
941,2521,105416,5.592592592592592,6
942,3567,46142,5.1,4
943,4164,11669,4.951837093882548,6
944,4164,33672,5.277777777777778,5
945,18462,103452,4.9,5
946,380,36212,5.001594444444445,6
947,380,46468,4.971782929546087,6
948,380,99939,5.455555555555556,5
949,380,102495,5.014925879745082,5
950,380,169353,5.455555555555556,6
951,380,172390,5.455555555555556,6
952,1369,14150,5.256676451402479,6
953,1369,74804,5.269199201419698,6
954,1369,91587,5.222222222222222,6
955,6296,114131,5.4375,6
956,6830,43071,5.16,6
957,18977,64761,5.016666666666667,4
958,1628,142345,4.868988985215898,5
959,1628,152159,5.4,6
960,10486,139238,5.25358832807571,6
961,1815,32541,5.642857142857143,6
962,1710,45866,4.5,6
963,8537,144565,5.2733333333333325,6
964,16848,71738,4.953902316213496,6
965,16848,166892,4.970772113688781,4
966,8954,157740,5.203392548729337,6
967,4387,141126,5.4375,6
968,5482,19469,5.508065236818588,6
969,5482,123250,5.6,6
970,3658,45593,5.520080759330759,6
971,4243,169901,5.36108835978836,6
972,3907,1684,5.142857142857143,6
973,604,44699,5.777777777777778,1
974,604,47329,5.692278123783574,6
975,848,22912,4.65,1
976,848,50115,4.65,5
977,848,99998,5.2579538871509675,1
978,848,100923,5.236511500807908,5
979,848,114024,5.246640288768569,6
980,848,118163,5.223832491195836,5
981,848,118176,4.65,5
982,848,133425,5.267750348486892,5
983,848,134647,4.65,4
984,848,140003,4.65,3
985,848,175636,4.65,6
986,848,178094,5.174381456286219,6
987,485,35699,5.4,6
988,485,58931,5.4,6
989,485,83687,5.4,6
990,485,121511,5.4,6
991,2043,8143,5.235281385281385,5
992,989,17768,5.203703703703704,6
993,989,27168,5.203703703703704,6
994,15542,107375,5.371166861427597,6
995,164,201,4.833333333333333,6
996,164,17259,4.833333333333333,6
997,164,32211,4.833333333333333,6
998,164,34759,5.422288022351798,6
999,164,93365,5.434856593934404,6
1000,164,114975,5.433852755194219,6
1001,164,143625,4.833333333333333,6
1002,164,169021,5.413631746031746,6
1003,5094,2305,5.574899396378269,6
1004,5094,8524,5.599195171026157,6
1005,5094,80444,5.483333333333333,6
1006,5094,81837,5.483333333333333,6
1007,5094,86895,5.483333333333333,6
1008,5094,111487,5.483333333333333,6
1009,5094,120710,5.587840136054422,6
1010,1705,40574,5.064814814814814,6
1011,1705,97369,5.064814814814814,6
1012,14073,107671,5.4375,6
1013,6256,93026,4.888631790744467,6
1014,1239,106151,5.305555555555555,6
1015,1239,129109,5.200570827700165,6
1016,1680,79089,5.477777777777778,6
1017,15625,28705,4.517405266538214,5
1018,3397,28774,4.485024154589372,5
1019,2666,3019,5.214697346600332,6
1020,7501,46369,5.0,6
1021,7501,46699,5.0,6
1022,7501,80236,5.0,6
1023,17668,22701,4.555555555555555,6
1024,8468,28381,4.561111111111111,6
1025,6229,69341,4.584204227812718,1
1026,282,9463,5.166666666666667,5
1027,282,46641,4.332538535645472,6
1028,282,81311,5.166666666666667,6
1029,282,146605,5.166666666666667,6
1030,1515,21781,5.15,5
1031,1515,34049,5.15,5
1032,1515,53461,5.15,6
1033,17679,63577,5.750244897959183,6
1034,132,10788,5.5,6
1035,132,45460,5.5,6
1036,132,57192,5.5,6
1037,132,66269,5.03030303030303,5
1038,132,69370,5.5,4
1039,132,123123,5.5,6
1040,132,160241,5.5,5
1041,132,164348,5.065298142717498,6
1042,132,174552,5.5,6
1043,132,175682,5.07389846743295,6
1044,8080,36981,5.5,6
1045,10585,156978,5.166666666666667,6
1046,9251,17781,4.8428571428571425,6
1047,14359,169417,5.4833333333333325,6
1048,4916,29768,4.7555555555555555,6
1049,143,37086,4.9799999999999995,6
1050,143,38250,4.9799999999999995,6
1051,143,54978,4.9799999999999995,6
1052,143,88276,4.9799999999999995,6
1053,143,117477,4.9799999999999995,6
1054,143,138730,4.9799999999999995,6
1055,143,151283,5.27433160415004,6
1056,143,158598,4.9799999999999995,6
1057,978,87565,4.969794133122862,6
1058,570,24991,4.944444444444445,6
1059,570,28534,5.461136724067758,6
1060,570,77471,5.471237857282831,6
1061,570,108161,5.464649887382885,6
1062,570,153456,5.557658730158731,5
1063,2911,76907,5.0,6
1064,2911,98871,5.0,6
1065,9922,76934,4.944444444444445,6
1066,3603,127172,5.452380952380953,5
1067,2835,115844,5.238732394366197,6
1068,2835,164596,5.278333333333333,6
1069,2940,160702,5.0040447504302925,6
1070,515,4783,5.111111111111111,6
1071,515,9489,5.111111111111111,5
1072,515,16930,5.111111111111111,6
1073,515,19316,5.111111111111111,6
1074,515,66758,5.111111111111111,6
1075,515,67159,5.111111111111111,6
1076,515,151526,5.111111111111111,6
1077,515,155866,5.111111111111111,6
1078,459,2848,5.4375,6
1079,459,64951,5.752899774774775,5
1080,22957,135391,5.611878654970761,6
1081,3175,29716,4.972222222222222,6
1082,3175,51452,5.080580186097427,6
1083,3175,71067,4.972222222222222,6
1084,3175,92292,4.972222222222222,6
1085,3175,93564,4.972222222222222,6
1086,542,44652,4.885185185185185,6
1087,542,133219,4.885185185185185,6
1088,3655,116386,5.333333333333333,6
1089,3655,121514,5.732414637880876,6
1090,3655,136118,5.730221782590587,6
1091,1281,39227,5.65,6
1092,11816,77155,5.25,6
1093,1783,30000,5.290871834845049,6
1094,1783,91259,4.975,5
1095,1529,6190,4.725,6
1096,12841,175726,5.222222222222222,6
1097,8919,15575,5.09375,6
1098,6333,3300,5.503357487922705,6
1099,12930,127567,5.018217412985783,6
1100,1535,27874,5.0,5
1101,1535,85169,5.0,6
1102,6243,48398,5.4375,6
1103,2359,170188,4.75,2
1104,12412,98186,4.5154299284480635,6
1105,15389,101819,5.717451752883408,5
1106,667,74300,5.444444444444445,6
1107,667,138934,4.976458333333333,6
1108,667,176716,5.043617021276596,6
1109,6423,148059,5.438272982804233,6
1110,12153,38839,5.143163221360896,6
1111,11574,96883,5.752440229203715,6
1112,221,28897,5.267215971511913,6
1113,221,30511,5.2299999999999995,6
1114,221,32720,5.2299999999999995,6
1115,221,44821,5.2299999999999995,5
1116,221,90531,5.249466562581317,5
1117,221,100946,5.2299999999999995,5
1118,221,108995,5.2314667533680135,5
1119,221,159031,5.2299999999999995,5
1120,6540,89888,5.764182882455308,6
1121,8961,71812,5.341949379060778,4
1122,2288,128068,5.75,1
1123,5905,18988,5.556994434137291,6
1124,5905,140691,5.5,5
1125,21128,51497,4.775,5
1126,9784,168743,4.804640480324074,6
1127,1386,41603,5.11935434888241,6
1128,8254,127506,5.726771196283392,6
1129,326,42168,4.814814814814815,1
1130,326,129659,5.775322841000807,6
1131,11178,12406,4.831615873015872,6
1132,2649,59869,5.166666666666667,6
1133,2649,124939,5.166666666666667,6
1134,388,86420,5.0,6
1135,388,151203,5.21793202764977,3
1136,6747,3767,5.265728962818003,6
1137,4257,58562,4.9,6
1138,4257,166269,4.9,5
1139,4989,98839,5.1320227497527195,6
1140,13825,23642,5.029764573991032,6
1141,9327,6098,4.708826746729973,6
1142,9327,74195,4.731952820706119,6
1143,4974,49677,5.383333333333333,5
1144,19303,29067,5.4375,6
1145,6046,105877,4.907407407407407,6
1146,9910,144304,4.53125,6
1147,856,4091,5.149714528668611,6
1148,856,55283,4.944444444444445,5
1149,856,55912,5.096495294282906,3
1150,856,76514,5.136666021422119,6
1151,856,139054,4.944444444444445,5
1152,856,139631,5.019917766303309,6
1153,557,49181,4.981481481481482,4
1154,557,153142,5.490522119341564,4
1155,557,170732,4.981481481481482,5
1156,279,73974,5.425,6
1157,279,143078,5.425,6
1158,6461,55257,5.166666666666667,6
1159,3416,16150,4.75,6
1160,463,57432,5.82048417132216,6
1161,463,133544,5.888888888888889,6
1162,463,136059,5.888888888888889,6
1163,11196,31938,5.4375,4
1164,2099,55226,5.444444444444445,5
1165,2099,154689,5.6475254912126776,5
1166,21962,74837,5.4375,5
1167,3626,20691,5.3,5
1168,2566,44289,5.510508658008658,6
1169,2566,72081,5.388888888888889,6
1170,1345,125939,5.4375,6
1171,1570,63522,5.6,6
1172,2990,21229,5.293894528953557,6
1173,2990,90100,5.0,6
1174,2990,120570,5.0,6
1175,2990,176539,5.0,6
1176,3043,55771,5.08,6
1177,2602,149320,4.63,6
1178,7502,140922,4.622170763567272,6
1179,18195,149739,5.112878484727224,6
1180,8341,77723,4.95,6
1181,2187,55115,5.648669467787115,6
1182,2187,159710,5.388888888888889,6
1183,5741,62885,4.916666666666666,6
1184,1065,158334,5.880176816034725,6
1185,551,12584,4.375,6
1186,551,103681,4.375,6
1187,1506,78357,4.5625,6
1188,1506,131969,4.5625,3
1189,1506,175164,4.5625,6
1190,2740,171911,5.435491967871487,5
1191,2016,11933,4.708333333333333,6
1192,2016,76425,5.383812576312577,6
1193,14267,68749,5.4375,6
1194,544,33864,5.388888888888889,6
1195,544,63146,5.4883033033033035,6
1196,316,159152,4.944444444444445,6
1197,2379,5589,4.65,6
1198,208,33510,5.2271825396825395,6
1199,208,59880,4.592592592592593,6
1200,208,87381,4.592592592592593,4
1201,208,109193,5.235695925136224,6
1202,208,137391,4.592592592592593,6
1203,208,137959,4.592592592592593,6
1204,208,149471,4.592592592592593,6
1205,208,152640,4.592592592592593,6
1206,5805,131465,4.944444444444445,6
1207,1949,129678,5.9375,5
1208,18801,32792,5.3,6
1209,4399,104787,5.4375,6
1210,3088,98739,5.4375,6
1211,3268,165216,6.0,6
1212,12909,135781,5.4375,6
1213,107,72608,5.0,6
1214,107,147423,5.0,6
1215,107,173166,5.0,6
1216,2783,12312,4.753700596569724,6
1217,2783,20935,4.756749823071479,6
1218,4872,140712,5.819113586156112,6
1219,4872,171244,5.4,6
1220,4872,172204,5.4,6
1221,908,122140,5.561317135549872,6
1222,10418,125064,5.666666666666667,5
1223,3987,60449,5.166666666666667,6
1224,170,4233,5.583333333333334,5
1225,170,66655,5.583333333333334,6
1226,170,114480,5.583333333333334,6
1227,170,140761,4.834651918510186,6
1228,170,147447,5.583333333333334,5
1229,4753,25773,5.666666666666667,5
1230,4753,118001,5.666666666666667,6
1231,4753,143777,5.666666666666667,5
1232,1668,2301,4.944444444444445,6
1233,13000,153314,5.4375,6
1234,16839,117895,5.066666666666666,6
1235,2748,11283,4.564814814814815,5
1236,2748,56975,4.505099502487563,6
1237,2748,112661,4.564814814814815,5
1238,2748,142928,4.564814814814815,5
1239,95,106555,5.2666666666666675,6
1240,95,141468,5.2666666666666675,6
1241,15201,116769,5.729160623640319,6
1242,13769,12810,5.444444444444445,6
1243,9858,119366,4.279999999999999,6
1244,593,98797,4.8,6
1245,593,167979,4.8,6
1246,4691,43103,5.0166666666666675,6
1247,4691,115886,5.0166666666666675,6
1248,4691,118855,5.0166666666666675,1
1249,2913,5976,4.653493055555555,6
1250,3901,154564,5.183333333333333,6
1251,22058,169138,5.4375,6
1252,4887,75089,5.778400383141762,6
1253,7713,12083,5.734446905377138,6
1254,2228,124557,5.5,6
1255,2067,56425,5.768136614401858,6
1256,1390,21237,5.177958015267175,6
1257,1390,49994,5.333333333333333,6
1258,1390,74994,5.333333333333333,6
1259,1390,119404,5.187557550644567,6
1260,1390,129326,5.198849206349206,6
1261,11878,19834,4.597954545454545,6
1262,11878,72580,4.9,6
1263,452,4967,5.142255842151675,5
1264,452,28340,5.15,6
1265,452,51248,5.128252782091097,6
1266,452,85382,5.105058486809357,6
1267,452,115225,5.15,6
1268,452,150851,5.15,5
1269,16455,19887,5.222222222222222,1
1270,16455,67875,5.271403218694885,6
1271,16455,132891,5.222222222222222,6
1272,6674,121602,5.75427621969033,6
1273,946,22967,5.5625,5
1274,6673,22650,5.753444256040695,6
1275,3039,59107,5.4375,6
1276,3039,141735,5.768357643357644,6
1277,1497,160305,5.416666666666666,5
1278,2096,1734,5.722222222222222,6
1279,573,166967,5.872107753357753,6
1280,3465,81021,5.4375,6
1281,4312,143661,5.666666666666667,6
1282,3167,142634,5.75,6
1283,3167,153836,5.75,6
1284,130,58932,5.555555555555555,6
1285,130,107897,5.049291228753082,6
1286,130,125031,5.033906081324217,6
1287,130,131089,5.555555555555555,6
1288,130,140095,5.025520003540449,6
1289,130,154203,5.0773667800453515,6
1290,130,158777,5.081208583757127,6
1291,4874,106485,5.2,6
1292,11035,92103,4.311111111111111,6
1293,4232,32703,5.7446256717910265,5
1294,4232,94246,5.7301317272471115,3
1295,10579,61366,5.372916666666667,6
1296,1682,154545,5.222222222222222,6
1297,1682,157718,5.42306656239138,6
1298,4315,166792,4.827562916358253,6
1299,9723,130480,5.554190115440115,5
1300,263,37968,5.166666666666667,6
1301,263,166448,5.166666666666667,6
1302,12575,95309,5.4375,1
1303,12575,104080,5.4375,6
1304,3311,54571,5.216666666666667,6
1305,3311,131599,5.449234897796049,6
1306,3311,145756,5.442812722103768,6
1307,22274,72857,5.4375,6
1308,4765,122121,4.714814814814815,6
1309,3890,81116,5.506632653061224,6
1310,3890,125435,4.7375,6
1311,11155,34492,5.5,6
1312,11155,160693,5.340147115756872,5
1313,5212,135322,5.4375,6
1314,6289,23850,5.033333333333333,6
1315,4699,2116,4.4312219634230505,6
1316,4699,122384,5.333333333333333,6
1317,13068,11466,4.4184897389918305,6
1318,2156,882,5.166666666666667,1
1319,2156,147427,5.166666666666667,1
1320,9414,69439,5.4118055555555555,4
1321,2195,35391,5.33,5
1322,3186,20858,5.277777777777778,6
1323,3186,97193,5.277777777777778,5
1324,2245,82257,4.857142857142857,5
1325,2245,106527,5.1499648481439815,5
1326,2985,56174,5.0166666666666675,6
1327,20333,44093,4.975,6
1328,10180,30076,4.851851851851851,6
1329,10180,162892,4.851851851851851,4
1330,10725,34884,4.65,6
1331,10725,72664,4.65,6
1332,9246,142627,4.90625,4
1333,4492,49659,5.454666458420103,6
1334,4950,55031,4.616666666666666,5
1335,4950,107964,4.616666666666666,6
1336,10614,113525,5.333333333333333,6
1337,2273,34868,5.25,6
1338,716,56555,4.9,6
1339,716,79265,5.7444349315068495,6
1340,18089,38896,5.736558942343004,6
1341,2543,144458,5.760483068783069,6
1342,12629,109485,5.645216393849206,6
1343,800,47837,5.041998595684923,6
1344,800,99787,5.611111111111111,6
1345,9261,11324,5.7,6
1346,4757,10015,5.320289535567314,6
1347,12870,86388,5.751159239205887,6
1348,7983,64311,5.222222222222222,6
1349,4308,91887,4.470833333333333,6
1350,2556,45418,5.914362197392924,6
1351,14468,105691,5.4375,6
1352,10105,126815,4.277234582357533,6
1353,5299,37059,4.633333333333333,6
1354,5299,122673,4.633333333333333,6
1355,3631,32855,4.61578663003663,5
1356,3631,67740,3.82962962962963,6
1357,2106,102785,5.64990691093238,6
1358,2106,152662,5.644754227758315,6
1359,3738,52473,4.9,6
1360,3738,166212,5.345316916721026,6
1361,10534,46944,5.388888888888889,5
1362,3833,30590,5.385412626589097,6
1363,8061,64851,5.620396825396826,6
1364,8061,68689,5.632129054520359,6
1365,8061,74633,5.63030391018196,5
1366,8061,89444,5.640258420441347,6
1367,7424,143166,5.4375,6
1368,2278,75037,5.722222222222222,6
1369,7696,12139,5.462962962962964,6
1370,7696,169868,5.08645156926407,6
1371,225,130682,5.4375,6
1372,4561,111204,4.2555555555555555,6
1373,4561,132989,4.2555555555555555,5
1374,1719,108763,5.029999999999999,6
1375,6326,168476,5.833333333333333,6
1376,1002,43852,4.875,6
1377,7929,85053,5.34375,6
1378,7929,157675,5.7328895463510845,6
1379,11056,127080,5.222222222222222,6
1380,9379,126120,5.331690419635788,5
1381,18419,142960,5.630922165820643,6
1382,22078,149988,5.4375,6
1383,3722,76669,5.226716917922949,5
1384,3722,120059,5.226683716965047,5
1385,1512,165907,4.711111111111112,5
1386,2047,94438,5.740740740740741,5
1387,2431,9415,5.154689601829433,6
1388,12254,57019,5.209831970935514,6
1389,12254,158559,5.214285714285714,6
1390,3892,123491,5.05,6
1391,3892,164678,5.05,6
1392,942,31840,5.4399999999999995,6
1393,942,120742,5.4399999999999995,6
1394,942,151425,5.4399999999999995,4
1395,942,161086,5.4399999999999995,5
1396,898,37734,4.966666666666667,6
1397,2836,125669,4.944444444444445,6
1398,3201,67898,5.07037037037037,6
1399,3201,139982,5.07037037037037,6
1400,21538,82712,5.4375,6
1401,764,45835,4.691833908790103,5
1402,22746,152493,4.525664095972579,5
1403,5659,89143,5.33117881158227,6
1404,4964,50174,5.45,5
1405,4964,107012,5.45,2
1406,1093,14451,5.070381430164039,6
1407,1093,51713,5.055555555555555,6
1408,1093,60930,5.055555555555555,6
1409,1093,127950,5.055555555555555,6
1410,15994,10394,5.4375,6
1411,23602,60909,5.4375,5
1412,5550,97269,5.444444444444445,6
1413,5550,105272,5.444444444444445,6
1414,14825,177124,4.886376562432421,4
1415,6130,37203,5.375,4
1416,10182,30048,5.388888888888889,6
1417,16049,103556,4.9,6
1418,21630,130314,4.514903127917834,1
1419,16513,26324,5.4375,6
1420,22121,45175,4.859279778393352,6
1421,15211,50312,5.4375,6
1422,2086,1080,5.44277232913891,6
1423,937,15619,5.235941269841271,6
1424,4886,56894,5.049999999999999,6
1425,4886,126984,5.049999999999999,6
1426,4886,157982,5.049999999999999,6
1427,11368,19946,5.789594717668488,6
1428,4508,8177,5.144444444444444,6
1429,5458,64802,5.7575541125541125,6
1430,5102,19865,4.518518518518519,6
1431,5102,114044,4.518518518518519,6
1432,6063,173548,5.240740740740741,6
1433,7490,131230,4.9571969696969695,5
1434,5101,37450,5.4050830177170655,6
1435,18403,132466,5.749116161616161,6
1436,2221,27749,4.85,6
1437,3944,15059,5.116666666666667,5
1438,22281,99430,5.051851851851852,1
1439,6299,91656,4.875,6
1440,6299,106973,4.875,6
1441,12557,32812,5.732132505175983,6
1442,3347,90862,5.722222222222222,5
1443,1381,60036,5.033333333333333,6
1444,1381,78832,5.626088344184859,6
1445,1381,139776,5.639094252350621,6
1446,1381,173843,5.033333333333333,6
1447,7074,15389,5.777508960573476,6
1448,4513,73956,5.296296296296297,6
1449,4060,37265,5.8125,5
1450,4060,58677,5.8125,6
1451,321,47497,5.7664807664807665,6
1452,321,123563,5.756581378820185,6
1453,321,129505,5.4375,6
1454,4274,4442,5.916958211856171,6
1455,4274,44202,5.916971279373369,5
1456,11191,166814,5.206535030930801,1
1457,3087,16435,5.5,6
1458,14308,165244,5.0,6
1459,7808,106340,5.4375,6
1460,14135,60504,5.4375,6
1461,6116,159747,5.414224572004028,6
1462,341,137894,4.533333333333333,6
1463,3234,93802,4.20771878072763,6
1464,3234,168167,4.319105833042263,5
1465,10210,89447,5.9434036688527705,6
1466,10210,155967,5.0625,6
1467,3122,62213,5.13,6
1468,2598,994,5.777777777777778,6
1469,2598,55253,5.777777777777778,6
1470,3004,110716,5.333333333333333,6
1471,2316,20075,5.777777777777778,6
1472,2316,57069,5.6028851315083195,6
1473,2316,65078,5.574532453245324,6
1474,775,28483,5.635033732617376,5
1475,775,43637,5.222222222222222,6
1476,775,49228,5.65378501731193,5
1477,775,62091,5.6605925201130685,6
1478,775,140141,5.222222222222222,4
1479,2537,165343,5.4375,6
1480,24826,98791,5.4375,5
1481,7162,107865,4.95,6
1482,5023,39493,4.85,6
1483,4169,78951,4.779999999999999,6
1484,4169,93685,5.0116281019450035,6
1485,13588,93869,4.483934370878815,6
1486,2135,50761,4.825,5
1487,2135,117356,4.825,6
1488,1504,786,5.28125,6
1489,1504,45478,5.756904069767442,6
1490,1504,76338,5.756753312945973,6
1491,1504,101739,5.28125,6
1492,13571,59121,5.0,5
1493,1943,27680,4.977777777777778,5
1494,9517,85026,5.388888888888889,6
1495,11633,77358,5.194444444444444,6
1496,118,8911,4.743819712569713,6
1497,118,21447,4.814973958333334,6
1498,2496,11789,4.778516959561602,6
1499,2496,101734,4.749860532188118,6
1500,1008,101166,4.761552324263038,6
1501,1008,135406,4.733680705414089,6
1502,2357,35381,5.46875,1
1503,2357,38986,5.46875,6
1504,8886,46085,4.327615062761506,5
1505,7060,92377,5.617323003275384,6
1506,407,41144,5.133333333333333,6
1507,407,160289,5.133333333333333,1
1508,396,28839,5.55,6
1509,396,36207,5.55,6
1510,396,167608,5.670446319553463,6
1511,4994,91100,5.227065915424693,6
1512,1450,5289,5.1083333333333325,6
1513,5152,112368,4.986447463116228,6
1514,6544,54512,5.134631692974311,5
1515,15716,34789,5.444444444444445,6
1516,216,8998,5.5754219625529595,5
1517,216,22426,5.35,5
1518,216,70701,5.35,5
1519,216,163712,5.573608281696517,6
1520,9161,113704,5.765167942176871,6
1521,709,63069,5.3125,4
1522,709,90536,5.3125,5
1523,20079,123678,5.833333333333333,5
1524,3098,111217,5.4375,6
1525,507,165439,4.882318367950017,6
1526,4798,11761,5.4375,6
1527,6912,37046,4.944444444444445,6
1528,979,26920,5.25,5
1529,979,141363,5.25,6
1530,979,177361,5.095183430515063,6
1531,2606,10184,5.220246680402931,6
1532,2606,99301,5.277777777777778,6
1533,19514,147272,4.87962962962963,1
1534,19514,151058,4.87962962962963,4
1535,11541,120865,5.339041095890411,6
1536,5957,11810,4.68,6
1537,5957,16668,4.68,6
1538,4759,11608,4.76143699863458,5
1539,4759,82528,4.794952353006931,6
1540,4759,97947,4.697916666666666,6
1541,7431,174036,5.4375,6
1542,1408,124192,5.71466691663542,5
1543,18715,26621,5.172186147186147,5
1544,4965,164203,5.363670879874584,6
1545,5775,147708,5.388888888888889,6
1546,2717,77442,5.681492442482611,6
1547,2717,87631,5.683673469387756,6
1548,2717,118826,4.895833333333333,6
1549,2717,174377,4.895833333333333,4
1550,11657,119576,5.77281177662037,6
1551,4010,89034,5.25,6
1552,4010,148994,4.336971771998157,5
1553,21318,158465,4.826204917621057,5
1554,9928,79095,4.937804878048781,6
1555,10729,133047,5.730561955965182,6
1556,529,1224,5.13125,6
1557,529,157141,5.383486765561373,6
1558,385,19165,4.718518518518518,6
1559,385,91525,4.718518518518518,6
1560,385,164095,4.915101346661113,6
1561,2110,12685,5.064173015873016,6
1562,2110,22809,4.95,5
1563,10813,118206,5.160854941291585,6
1564,6108,150638,4.625,6
1565,896,30818,5.166666666666667,6
1566,2514,24611,4.197868702035368,5
1567,2514,168126,4.816666666666666,6
1568,10903,34287,5.35,6
1569,11487,135961,5.4375,6
1570,3236,74419,4.912103870788082,6
1571,3236,100365,4.944444444444445,6
1572,3293,946,5.166666666666667,6
1573,3293,123993,5.166666666666667,3
1574,9786,30339,5.717215189873418,6
1575,16602,145613,5.05,6
1576,4652,14714,4.75,6
1577,4652,48200,4.71547619047619,1
1578,5749,91675,5.4375,6
1579,826,107736,4.645833333333333,6
1580,826,129397,4.645833333333333,6
1581,2391,134518,5.0,6
1582,1471,72401,5.6,6
1583,1471,141740,5.259691313711413,5
1584,7553,13083,5.7753447666195195,6
1585,18627,26313,5.4375,6
1586,8112,38394,4.997772536687631,1
1587,13798,29638,5.759645607417885,6
1588,17735,138908,4.9799999999999995,6
1589,3998,169302,5.717384004884005,6
1590,9685,89409,4.805548994289073,1
1591,2737,55023,5.710016767270289,6
1592,2737,176551,5.751513317191283,6
1593,1325,81557,5.033333333333333,6
1594,14534,122785,5.144444444444444,5
1595,3909,171328,5.475,6
1596,546,6078,5.722222222222222,6
1597,546,6446,5.722222222222222,6
1598,546,8479,5.584997379454927,6
1599,546,42044,5.581659118979004,6
1600,546,45663,5.722222222222222,6
1601,546,57427,5.574491995073892,6
1602,546,78507,5.58144618334225,6
1603,546,79316,5.722222222222222,6
1604,546,80290,5.579597305160006,6
1605,546,91374,5.722222222222222,6
1606,546,108243,5.583296502233628,6
1607,546,129075,5.722222222222222,6
1608,546,129601,5.722222222222222,6
1609,546,131697,5.722222222222222,6
1610,546,139350,5.589010710667245,6
1611,546,177884,5.722222222222222,5
1612,7114,48999,5.62962962962963,6
1613,787,131023,5.25,6
1614,787,144920,5.1447331460674155,4
1615,283,112,4.75,6
1616,169,73843,5.6482242356136165,6
1617,169,124146,4.944444444444445,6
1618,169,168389,5.644284948057814,6
1619,1285,58002,5.159999999999999,5
1620,1150,34368,5.024760296010296,4
1621,1150,58767,5.03233865914787,5
1622,1150,132060,4.833333333333333,5
1623,1075,5299,5.4375,6
1624,7466,57164,4.860744266994266,6
1625,2571,18604,5.640062033849684,4
1626,2571,67899,5.645346790890269,6
1627,2571,97372,5.651217864446392,6
1628,2571,143216,5.657358828487147,6
1629,2571,146854,5.416666666666667,6
1630,2571,155005,5.6394588744588745,6
1631,9061,5872,5.4375,6
1632,857,4573,5.55,6
1633,857,12317,5.55,6
1634,857,53582,5.688187666370896,6
1635,857,150120,5.6503135985938,6
1636,857,153104,5.55,6
